Transaction_ID,Transaction_Timestamp,Customer_ID,Date_of_Birth,Gender,Sector,Store_or_Service_ID,Store_Type,Payment_Method,Card_Type,Card_Category,Wallet_Provider,Transaction_Amount_GBP,Payment_Status,Transaction_Channel,Government_Service,Crypto_Type,Spending_Limit_Used,Customer_Segment,Store_or_Service_Name,Device_Type,Promo_Code,App_Version,Merchant_Category_Code,Location
T00118,06-03-2024 07:07:05,000726,12-03-1993,Female,Retail,TechStore,Trial,Virtual_Card,None,None,None,254.46,Failed,Online,No,None,No,Low,TechStore,POS_Terminal,WINTER25,2.2.0,200,Black Lake
T00119,18-05-2025 19:11:08,000784,11-03-2002,Female,Government Services,Tax Office,Control,Digital_Wallet,None,None,Revolut,95.54,Failed,Online,Yes,None,No,Low,Tax Office,Computer,NONE,3.1.0,631,Stonebridge
T00120,25-03-2024 19:20:51,001396,06-09-2001,Female,Retail,GameSphere,Control,Card,Visa,Credit,None,27.52,Failed,Online,No,None,No,Low,GameSphere,Computer,SUMMER24,1.1.0,644,Johnsville
T00121,01-08-2024 22:56:12,000464,22-11-1954,Female,Government Services,Community Health Center,Control,Virtual_Card,None,None,None,197.05,Failed,Online,Yes,None,No,Low,Community Health Center,Computer,WINTER25,2.0.0,275,Eastmoor
T00122,27-09-2024 00:21:03,001305,14-08-2006,Male,Retail,ActiveSports,Control,QR_Payment,None,None,None,367.21,Failed,Online,No,None,No,Medium,ActiveSports,Laptop,NONE,3.1.0,856,Kingsport
T00123,24-10-2025 04:56:37,001857,25-11-1993,Female,Government Services,DMV Office,Trial,QR_Payment,None,None,None,341.04,Failed,Online,Yes,None,No,Low,DMV Office,Laptop,WINTER25,3.1.0,245,Black Lake
T00124,01-06-2025 07:43:29,000972,03-03-1944,Prefer not to say,Retail,TechStore,Control,Digital_Wallet,None,None,Revolut,440.75,Failed,Online,No,None,No,Medium,TechStore,Mobile,NONE,2.2.0,585,Fairview
T00125,01-01-2024 18:45:43,001001,28-06-1991,Male,Government Services,Urban Planning Office,Trial,Card,Visa,Credit,None,284.07,Failed,In_App,Yes,None,No,Low,Urban Planning Office,Laptop,NONE,3.2.1,271,Brandybrug
T00126,25-08-2025 03:49:46,000193,24-06-1949,Male,Retail,DailyGrocer,Control,QR_Payment,None,None,None,226.86,Failed,In_Store,No,None,No,High,DailyGrocer,Computer,NONE,2.1.0,779,Westhaven
T00127,15-07-2024 22:16:09,000747,28-08-1979,Female,Retail,GlobalMart,Trial,QR_Payment,None,None,None,151.27,Failed,In_App,No,None,No,Low,GlobalMart,POS_Terminal,SUMMER24,2.1.0,802,Oakridge
T00128,19-07-2025 14:55:17,001311,07-11-1993,Male,Retail,FashionHub,Trial,Virtual_Card,None,None,None,330.02,Failed,Online,No,None,Yes,Low,FashionHub,Computer,WINTER25,1.0.0,350,Fairview
T00129,29-07-2025 13:28:22,001426,05-12-2003,Male,Retail,TechStore,Control,Card,Visa,Debit,None,319.73,Failed,In_App,No,None,No,Low,TechStore,POS_Terminal,NONE,1.2.0,371,Riverton
T00130,20-11-2025 17:25:29,000679,06-04-1989,Male,Entertainment,CinemaWorld,Control,QR_Payment,None,None,None,155.35,Failed,Online,No,None,No,Low,CinemaWorld,Computer,NONE,1.1.0,543,Westhaven
T00131,16-03-2025 03:21:11,001983,23-11-1978,Female,Government Services,Road Safety Office,Control,QR_Payment,None,None,None,55.99,Failed,Online,Yes,None,No,Medium,Road Safety Office,POS_Terminal,NONE,1.2.0,577,Brandybrug
T00132,10-02-2025 08:53:49,001980,18-02-1998,Male,Retail,ActiveSports,Control,Digital_Wallet,None,None,Revolut,243.93,Failed,Online,No,None,No,Low,ActiveSports,Computer,SUMMER24,3.1.0,141,Eastmoor
T00133,07-08-2024 19:49:29,001691,04-02-1976,Prefer not to say,Retail,FreshMart,Trial,Virtual_Card,None,None,None,3.54,Failed,In_App,No,None,No,Medium,FreshMart,Mobile,SUMMER24,2.1.0,241,Riverton
T00134,13-11-2025 12:34:01,000581,02-05-1972,Male,Government Services,Road Safety Office,Control,Cryptocurrency,None,None,None,476.89,Failed,In_Store,Yes,Bitcoin,No,Medium,Road Safety Office,Computer,SUMMER24,2.0.0,542,Fairview
T00135,14-12-2025 05:36:14,000166,03-03-1978,Male,Retail,ActiveSports,Trial,Virtual_Card,None,None,None,125.12,Failed,In_Store,No,None,No,Medium,ActiveSports,POS_Terminal,WINTER25,3.0.0,200,Kingsport
T00136,15-12-2025 17:39:42,000619,24-10-1959,Male,Retail,CityBakery,Control,Cryptocurrency,None,None,None,339.78,Failed,In_App,No,Ethereum,No,High,CityBakery,Laptop,NONE,2.0.0,356,Brandybrug
T00137,19-11-2024 08:37:25,001136,11-10-1983,Male,Entertainment,PlayZone Arcade,Control,Card,Mastercard,Prepaid,None,463.63,Failed,In_App,No,None,No,Low,PlayZone Arcade,Laptop,WINTER25,3.0.0,198,Brandybrug
T00138,13-02-2025 00:00:08,000906,15-09-1950,Female,Government Services,DMV Office,Control,QR_Payment,None,None,None,234.72,Failed,In_App,Yes,None,No,Low,DMV Office,POS_Terminal,WINTER25,3.0.0,572,Black Lake
T00139,09-12-2025 19:19:10,001145,08-10-1973,Male,Retail,FashionHub,Control,Virtual_Card,None,None,None,378.17,Failed,In_Store,No,None,Yes,Low,FashionHub,Computer,SUMMER24,3.2.1,482,Brandybrug
T00140,27-04-2025 06:13:25,001113,12-03-1983,Female,Government Services,Public Housing Office,Control,QR_Payment,None,None,None,27.71,Failed,In_App,Yes,None,No,High,Public Housing Office,Laptop,WINTER25,1.0.0,573,Oakridge
T00141,23-12-2024 11:08:11,001719,06-07-1989,Female,Retail,GameSphere,Trial,QR_Payment,None,None,None,415.12,Failed,In_Store,No,None,No,Medium,GameSphere,Mobile,WINTER25,1.1.0,941,Kingsport
T00142,15-03-2025 04:37:44,000987,19-04-1989,Male,Government Services,DMV Office,Control,Card,Visa,Prepaid,None,292.72,Failed,In_Store,Yes,None,No,High,DMV Office,Mobile,NONE,2.0.0,628,Brandybrug
T00143,12-03-2025 13:21:26,001517,07-07-1974,Male,Retail,MegaGadgets,Trial,Digital_Wallet,None,None,Revolut,314.49,Failed,In_Store,No,None,No,Low,MegaGadgets,Mobile,WINTER25,,217,Johnsville
T00144,01-01-2024 00:39:56,000314,06-03-1992,Male,Retail,CityBakery,Control,Cryptocurrency,None,None,None,124.36,Failed,Online,No,Bitcoin,No,Medium,CityBakery,POS_Terminal,SUMMER24,3.2.1,554,Stonebridge
T00145,13-02-2024 05:27:00,001897,21-02-1955,Female,Telecom,SparkMobile,Trial,Virtual_Card,None,None,None,410.32,Failed,In_Store,No,None,Yes,Medium,SparkMobile,Computer,NONE,3.1.0,979,Fairview
T00146,05-04-2024 16:32:59,000886,25-03-1956,Female,Retail,MegaMall,Control,Digital_Wallet,None,None,PayPal,409.46,Failed,In_Store,No,None,No,Low,MegaMall,Laptop,SUMMER24,3.2.1,859,Oakridge
T00147,04-06-2024 14:48:50,000976,08-05-1988,Female,Retail,QuickShop,Trial,Card,Amex,Debit,None,184.3,Failed,In_App,No,None,No,Low,QuickShop,POS_Terminal,WINTER25,1.1.0,575,Stonebridge
T00148,23-09-2025 20:37:11,000871,07-12-1969,Male,Retail,MegaMall,Trial,Virtual_Card,None,None,None,282.54,Failed,Online,No,None,Yes,Low,MegaMall,Computer,SUMMER24,3.1.0,143,Riverton
T00149,18-04-2024 04:48:21,000959,28-05-1976,Female,Government Services,Community Health Center,Control,QR_Payment,None,None,None,5.55,Failed,Online,Yes,None,No,Medium,Community Health Center,Computer,NONE,3.2.1,315,Riverton
T00150,02-12-2025 00:45:40,001447,06-06-1988,Female,Retail,BrightBooks,Control,Card,Visa,Prepaid,None,76.55,Failed,In_Store,No,None,No,Medium,BrightBooks,Computer,WINTER25,1.2.0,385,Kingsport
T00151,18-12-2025 06:51:28,000807,27-05-1969,Female,Retail,CineMax,Control,Virtual_Card,None,None,None,481.31,Failed,In_Store,No,None,No,Low,CineMax,Laptop,NONE,3.2.1,894,Oakridge
T00152,20-07-2024 08:19:23,000266,23-05-1967,Female,Government Services,DMV Office,Control,Cryptocurrency,None,None,None,292.66,Failed,In_App,Yes,Ethereum,No,High,DMV Office,Mobile,SUMMER24,1.0.0,972,Brandybrug
T00153,28-06-2024 23:16:53,000198,16-02-1963,Female,Government Services,Public Library,Trial,Virtual_Card,None,None,None,380.19,Failed,In_Store,Yes,None,No,Low,Public Library,Laptop,SUMMER24,1.2.0,845,Stonebridge
T00154,10-08-2025 01:23:30,001994,19-08-1995,Male,Retail,FunZone Amusements,Control,Card,Amex,Debit,None,58.12,Failed,In_Store,No,None,No,Low,FunZone Amusements,Mobile,WINTER25,2.2.0,721,Black Lake
T00155,18-12-2025 08:14:08,000357,05-01-2000,Male,Retail,CoffeeLounge,Trial,Virtual_Card,None,None,None,67.48,Failed,In_Store,No,None,No,Medium,CoffeeLounge,Laptop,SUMMER24,2.1.0,602,Westhaven
T00156,11-06-2025 06:39:46,000586,28-05-1975,Prefer not to say,Retail,HomeNeeds,Trial,Digital_Wallet,None,None,Revolut,407.11,Failed,Online,No,None,No,Low,HomeNeeds,Mobile,NONE,1.0.0,744,Johnsville
T00157,07-06-2024 02:15:12,000069,21-02-1950,Male,Government Services,Public Records Office,Trial,Card,Mastercard,Debit,None,284.58,Failed,Online,Yes,None,No,Low,Public Records Office,Computer,SUMMER24,3.2.1,608,Eastmoor
T00158,08-10-2025 13:06:53,000425,16-12-1976,Male,Retail,ActiveGear,Control,Cryptocurrency,None,None,None,178.89,Failed,In_Store,No,Ethereum,No,Medium,ActiveGear,Laptop,SUMMER24,3.1.0,537,Stonebridge
T00159,09-11-2025 20:06:37,000146,18-08-1991,Female,Retail,ActiveGear,Trial,Cryptocurrency,None,None,None,51.36,Failed,In_App,No,Ethereum,No,Low,ActiveGear,Laptop,SUMMER24,3.2.1,438,Black Lake
T00160,23-06-2024 00:03:29,001683,01-12-1965,Female,Retail,ActiveSports,Control,QR_Payment,None,None,None,195.82,Failed,In_App,No,None,No,Medium,ActiveSports,Mobile,SUMMER24,2.1.0,176,Oakridge
T00161,22-03-2025 21:24:39,000495,18-08-1975,Female,Government Services,Citizens Service Center,Control,Cryptocurrency,None,None,None,156.81,Failed,In_Store,Yes,Other,No,Medium,Citizens Service Center,Mobile,NONE,1.1.0,696,Westhaven
T00162,28-12-2025 17:34:58,001879,18-10-1982,Male,Retail,BookNest,Control,Card,Mastercard,Debit,None,131.18,Failed,In_App,No,None,No,Medium,BookNest,,SUMMER24,2.0.0,660,Riverton
T00163,18-12-2025 19:51:24,001552,07-11-1994,Female,Government Services,Public Library,Control,Card,Visa,Debit,None,37.38,Failed,In_Store,Yes,None,No,Medium,Public Library,Mobile,WINTER25,1.1.0,526,Fairview
T00164,28-07-2025 05:21:11,001255,12-07-2001,Male,Government Services,Fire & Safety Department,Trial,Cryptocurrency,None,None,None,473.35,Failed,In_App,Yes,Ethereum,No,Low,Fire & Safety Department,Mobile,SUMMER24,1.0.0,608,Oakridge
T00165,23-06-2024 22:52:18,001332,23-07-1980,Female,Retail,UrbanBites,Control,QR_Payment,None,None,None,390.99,Failed,Online,No,None,No,Medium,UrbanBites,Mobile,SUMMER24,1.0.0,892,Eastmoor
T00166,18-02-2025 21:56:46,001246,28-05-1958,Male,Government Services,Urban Planning Office,Control,Card,Amex,Debit,None,27.02,Failed,In_App,Yes,None,No,Low,Urban Planning Office,Laptop,WINTER25,3.0.0,662,Brandybrug
T00167,30-03-2024 18:37:37,000897,13-08-1980,Male,Telecom,SparkMobile,Control,QR_Payment,None,None,None,176.54,Failed,In_App,No,None,No,Medium,SparkMobile,POS_Terminal,SUMMER24,2.0.0,337,Johnsville
T00168,02-04-2025 04:37:30,000021,05-04-1990,Female,Retail,HomeNeeds,Control,Cryptocurrency,None,None,None,23.84,Failed,Online,No,Other,No,Low,HomeNeeds,Laptop,SUMMER24,1.1.0,158,Brandybrug
T00169,06-12-2024 15:16:27,000370,26-08-1991,Prefer not to say,Retail,ActiveSports,Trial,QR_Payment,None,None,None,301.61,Failed,Online,No,None,No,Low,ActiveSports,Computer,SUMMER24,3.0.0,590,Johnsville
T00170,24-05-2025 23:43:48,000158,13-09-1972,Male,Retail,CineMax,Trial,Cryptocurrency,None,None,None,247.97,Failed,In_Store,No,Bitcoin,No,Low,CineMax,Computer,SUMMER24,,830,Kingsport
T00171,12-10-2024 00:08:19,001598,24-10-1984,Male,Retail,TrendLab,Trial,Digital_Wallet,None,None,Wish,446.6,Failed,In_App,No,None,No,Medium,TrendLab,Mobile,SUMMER24,2.2.0,520,Fairview
T00172,12-01-2025 15:34:06,000573,12-03-1958,Female,Retail,QuickCafe,Trial,Digital_Wallet,None,None,Wish,116.04,Failed,In_Store,No,None,No,Medium,QuickCafe,Laptop,SUMMER24,2.2.0,842,Brandybrug
T00173,28-01-2024 20:37:18,000482,08-07-1961,Male,Government Services,DMV Office,Control,Virtual_Card,None,None,None,11.62,Failed,Online,Yes,None,Yes,Low,DMV Office,Computer,WINTER25,3.0.0,407,Johnsville
T00174,16-02-2024 09:15:44,000572,05-11-1954,Male,Government Services,Citizens Service Center,Control,Virtual_Card,None,None,None,431.52,Failed,In_App,Yes,None,Yes,Low,Citizens Service Center,POS_Terminal,SUMMER24,2.0.0,310,Stonebridge
T00175,23-05-2024 05:57:52,001352,05-05-1951,Male,Retail,TechStore,Control,QR_Payment,None,None,None,16.62,Failed,In_App,No,None,No,Low,TechStore,Mobile,NONE,2.2.0,948,Kingsport
T00176,21-09-2025 08:02:13,001543,20-07-1950,Male,Retail,FreshMart,Trial,Card,Mastercard,Prepaid,None,414.79,Failed,In_App,No,None,No,Low,FreshMart,POS_Terminal,NONE,1.0.0,926,Johnsville
T00177,05-03-2025 18:09:02,000795,05-11-1999,Male,Government Services,Tax Office,Control,QR_Payment,None,None,None,429.4,Failed,In_Store,Yes,None,No,High,Tax Office,POS_Terminal,WINTER25,3.2.1,366,Brandybrug
T00178,23-10-2024 03:46:48,000958,12-07-1984,Male,Government Services,Health Department,Control,Digital_Wallet,None,None,PayPal,453.95,Failed,In_App,Yes,None,No,Low,Health Department,Computer,SUMMER24,2.0.0,889,Oakridge
T00179,17-08-2024 18:34:34,000692,07-10-1962,Female,Retail,ActiveGear,Control,Cryptocurrency,None,None,None,181.49,Failed,In_Store,No,Ethereum,No,Medium,ActiveGear,Computer,NONE,1.0.0,227,Kingsport
T00180,17-03-2025 12:30:34,001354,20-11-1964,Female,Retail,CoffeeLounge,Control,Digital_Wallet,None,None,Revolut,231.9,Failed,In_App,No,None,No,Medium,CoffeeLounge,Mobile,WINTER25,1.0.0,467,Westhaven
T00181,10-05-2025 08:23:34,001730,18-11-1976,Female,Retail,TrendLab,Trial,Card,Amex,Credit,None,138.95,Failed,In_Store,No,None,No,Low,TrendLab,Computer,SUMMER24,3.1.0,284,Kingsport
T00182,17-08-2025 22:50:34,001612,28-07-1999,Female,Retail,TrendyWear,Trial,Virtual_Card,None,None,None,114.48,Failed,Online,No,None,Yes,Medium,TrendyWear,Laptop,NONE,1.0.0,338,Johnsville
T00183,23-05-2025 10:38:38,000079,28-11-1996,Female,Retail,StyleCorner,Control,Virtual_Card,None,None,None,21.94,Failed,In_Store,No,None,No,Low,StyleCorner,Laptop,SUMMER24,2.1.0,363,Black Lake
T00184,10-06-2025 22:03:55,001731,22-11-1998,Female,Government Services,Citizens Service Center,Control,Cryptocurrency,None,None,None,23.32,Failed,Online,Yes,Other,No,Low,Citizens Service Center,Computer,SUMMER24,1.1.0,619,Westhaven
T00185,28-03-2024 21:52:33,001047,07-03-2004,Female,Retail,CineMax,Trial,QR_Payment,None,None,None,285.61,Failed,In_Store,No,None,No,Low,CineMax,POS_Terminal,SUMMER24,3.0.0,996,Kingsport
T00186,21-04-2024 03:11:41,000051,06-01-1995,Male,Retail,CoffeeLounge,Control,QR_Payment,None,None,None,168.16,Failed,In_App,No,None,No,High,CoffeeLounge,Computer,WINTER25,2.1.0,736,Black Lake
T00187,04-05-2024 12:26:51,000755,12-05-1969,Female,Retail,TechWorld Electronics,Trial,Digital_Wallet,None,None,Wish,13.74,Failed,In_Store,No,None,No,Medium,TechWorld Electronics,Laptop,WINTER25,3.2.1,832,Oakridge
T00188,31-08-2025 12:53:10,001191,02-07-1997,Male,Government Services,Social Services Center,Control,Digital_Wallet,None,None,Revolut,415.53,Failed,Online,Yes,None,No,Medium,Social Services Center,Laptop,WINTER25,1.1.0,179,Eastmoor
T00189,15-03-2025 03:51:51,001032,18-08-1980,Male,Retail,ActiveGear,Control,Virtual_Card,None,None,None,423.95,Failed,In_Store,No,None,Yes,High,ActiveGear,Mobile,NONE,3.1.0,775,Oakridge
T00190,08-02-2025 03:45:57,000904,06-03-1962,Male,Retail,CoffeeLounge,Trial,Cryptocurrency,None,None,None,455.62,Failed,In_App,No,Ethereum,No,Medium,CoffeeLounge,Laptop,WINTER25,2.0.0,566,Riverton
T00191,04-08-2025 03:14:25,001992,09-09-1980,Female,Telecom,SparkMobile,Control,Virtual_Card,None,None,None,181.58,Failed,In_App,No,None,No,High,SparkMobile,Mobile,WINTER25,3.1.0,719,Eastmoor
T00192,14-12-2024 17:22:13,001611,01-06-1950,Male,Retail,FunZone Amusements,Trial,Digital_Wallet,None,None,Wish,123.23,Failed,In_App,No,None,No,Medium,FunZone Amusements,Laptop,NONE,2.1.0,914,Kingsport
T00193,22-09-2024 07:21:35,000643,24-04-1958,Female,Telecom,SparkMobile,Trial,Virtual_Card,None,None,None,288.43,Failed,In_Store,No,None,Yes,Low,SparkMobile,Laptop,SUMMER24,3.1.0,115,Brandybrug
T00194,03-04-2024 19:40:02,000858,18-09-1966,Female,Retail,BookNest,Control,Virtual_Card,None,None,None,64.07,Failed,Online,No,None,Yes,Low,BookNest,POS_Terminal,SUMMER24,1.2.0,174,Brandybrug
T00195,03-02-2025 22:22:38,001776,07-04-1960,Female,Retail,BrightBooks,Control,Virtual_Card,None,None,None,64.6,Failed,In_Store,No,None,No,Medium,BrightBooks,Laptop,NONE,2.1.0,221,Riverton
T00196,28-11-2025 01:14:20,001690,01-07-1967,Female,Government Services,Public Housing Office,Control,Cryptocurrency,None,None,None,54.78,Failed,In_Store,Yes,Other,No,Low,Public Housing Office,Mobile,SUMMER24,2.2.0,559,Stonebridge
T00197,04-05-2025 23:33:38,000922,01-09-1990,Female,Government Services,Health Department,Control,QR_Payment,None,None,None,379.07,Failed,In_Store,Yes,None,No,Medium,Health Department,Laptop,NONE,1.2.0,841,Fairview
T00198,12-12-2025 17:51:00,001680,28-03-2001,Female,Government Services,Fire & Safety Department,Control,Digital_Wallet,None,None,PayPal,297.18,Failed,In_App,Yes,None,No,Low,Fire & Safety Department,POS_Terminal,WINTER25,2.2.0,549,Brandybrug
T00199,30-01-2025 02:14:37,001480,16-05-1994,Female,Retail,FreshMart,Trial,Card,Visa,Debit,None,247.15,Failed,Online,No,None,No,Low,FreshMart,POS_Terminal,WINTER25,2.2.0,493,Riverton
T00200,11-08-2025 05:05:57,000366,12-11-1984,Female,Retail,MegaMall,Trial,Digital_Wallet,None,None,Revolut,260.05,Failed,In_Store,No,None,No,Medium,MegaMall,Computer,SUMMER24,2.2.0,391,Brandybrug
T00201,02-04-2024 01:57:08,000590,19-01-1970,Male,Retail,TrendyWear,Control,Digital_Wallet,None,None,PayPal,144.95,Failed,In_App,No,None,No,Low,TrendyWear,Mobile,SUMMER24,2.1.0,244,Johnsville
T00202,09-06-2024 15:50:06,001131,17-04-1982,Male,Government Services,Public Transport Hub,Control,Digital_Wallet,None,None,PayPal,299.6,Failed,Online,Yes,None,No,Low,Public Transport Hub,Laptop,SUMMER24,3.1.0,952,Black Lake
T00203,14-10-2024 00:44:07,000417,06-06-1992,Male,Retail,ActiveSports,Control,Cryptocurrency,None,None,None,366.31,Failed,In_Store,No,Ethereum,No,Medium,ActiveSports,Laptop,WINTER25,2.1.0,212,Johnsville
T00204,11-12-2024 04:18:38,001821,15-03-1944,Male,Retail,TechStore,Control,Card,Visa,Debit,None,366.09,Failed,Online,No,None,No,Low,TechStore,Computer,SUMMER24,2.0.0,844,Johnsville
T00205,11-09-2024 01:52:44,000321,21-01-1976,Female,Retail,CozyCafe,Control,Virtual_Card,None,None,None,353.7,Failed,In_App,No,None,Yes,Low,CozyCafe,Mobile,WINTER25,1.1.0,822,Oakridge
T00206,03-09-2024 15:08:09,000390,04-03-1975,Male,Government Services,Public Transport Hub,Control,Card,Amex,Prepaid,None,4.98,Failed,Online,Yes,None,No,High,Public Transport Hub,POS_Terminal,SUMMER24,2.0.0,371,Westhaven
T00207,27-04-2024 14:55:03,000993,06-08-1979,Prefer not to say,Government Services,Local Government Office,Trial,Virtual_Card,None,None,None,66.76,Failed,In_Store,Yes,None,No,High,Local Government Office,Mobile,NONE,2.0.0,103,Stonebridge
T00208,22-02-2024 05:50:27,001005,05-08-1997,Prefer not to say,Retail,TrendLab,Control,Digital_Wallet,None,None,PayPal,209.66,Failed,In_App,No,None,No,Medium,TrendLab,POS_Terminal,NONE,2.0.0,753,Riverton
T00209,11-01-2025 02:45:30,001087,25-07-1991,Female,Government Services,Public Library,Control,QR_Payment,None,None,None,420.51,Failed,In_App,Yes,None,No,Medium,Public Library,POS_Terminal,WINTER25,3.0.0,712,Riverton
T00210,26-02-2025 01:57:30,000986,18-02-1987,Female,Retail,ActiveSports,Trial,Card,Mastercard,Debit,None,484.71,Failed,In_App,No,None,No,Low,ActiveSports,Laptop,NONE,3.0.0,218,Brandybrug
T00211,26-12-2024 23:18:20,001959,16-07-1974,Male,Retail,CoffeeLounge,Control,QR_Payment,None,None,None,348.79,Failed,In_Store,No,None,No,Medium,CoffeeLounge,Laptop,WINTER25,3.1.0,715,Stonebridge
T00212,17-06-2025 18:44:43,000481,02-08-1962,Female,Retail,FashionHub,Trial,Cryptocurrency,None,None,None,445.02,Failed,In_App,No,Bitcoin,No,High,FashionHub,Mobile,NONE,2.2.0,367,Riverton
T00213,15-11-2024 09:51:56,000802,13-08-1997,Male,Government Services,Public Records Office,Control,Virtual_Card,None,None,None,456.27,Failed,In_App,Yes,None,No,Low,Public Records Office,POS_Terminal,NONE,2.0.0,447,Black Lake
T00214,27-08-2024 15:03:19,000917,03-12-1953,Female,Retail,FunZone Amusements,Trial,Digital_Wallet,None,None,Wish,103.89,Failed,In_Store,No,None,No,Medium,FunZone Amusements,Mobile,NONE,2.2.0,232,Fairview
T00215,23-02-2025 05:59:31,000041,16-11-1979,Male,Government Services,Tax Office,Trial,Virtual_Card,None,None,None,390.44,Failed,In_App,Yes,None,Yes,Low,Tax Office,Computer,NONE,,770,Black Lake
T00216,06-02-2025 20:19:05,000432,02-11-1980,Female,Retail,GreenGrocers,Control,Digital_Wallet,None,None,Wish,198.37,Failed,In_Store,No,None,No,Low,GreenGrocers,Laptop,WINTER25,1.2.0,482,Riverton
T00217,17-11-2024 02:14:47,000442,11-09-1998,Male,Retail,TrendLab,Control,Card,Visa,Credit,None,377.81,Failed,In_Store,No,None,No,Medium,TrendLab,Mobile,NONE,3.0.0,910,Westhaven
T00218,02-02-2024 20:15:09,000322,28-12-1957,Female,Retail,ActiveSports,Control,Digital_Wallet,None,None,Wish,386.43,Failed,Online,No,None,No,Low,ActiveSports,Mobile,WINTER25,1.1.0,932,Stonebridge
T00219,23-05-2025 23:13:45,000821,14-02-1964,Female,Telecom,Connect Telecom,Control,QR_Payment,None,None,None,431.13,Failed,Online,No,None,No,Low,Connect Telecom,Mobile,NONE,3.0.0,120,Black Lake
T00220,30-07-2025 20:02:10,001701,21-09-1975,Female,Retail,SparkleJewels,Control,Digital_Wallet,None,None,PayPal,368.2,Failed,In_App,No,None,No,Low,SparkleJewels,Laptop,NONE,2.1.0,903,Riverton
T00221,26-11-2024 05:25:15,001050,25-12-2002,Male,Government Services,Health Department,Trial,QR_Payment,None,None,None,229.99,Failed,Online,Yes,None,No,Medium,Health Department,Computer,NONE,3.1.0,485,Kingsport
T00222,29-11-2024 15:06:17,000191,11-08-1992,Female,Retail,HomeNeeds,Control,Cryptocurrency,None,None,None,242.19,Failed,In_Store,No,Ethereum,No,High,HomeNeeds,Laptop,WINTER25,1.0.0,608,Stonebridge
