Transaction_Timestamp,MonthPeriod,Sector,Payment_Method,Transaction_Channel,Payment_Group,Transaction_Amount_GBP,Payment_Status,Customer_Segment,Device_Type,DayOfWeek,DayOfWeekNum,Hour,Quarter,Location
2024-05-23 05:57:52,2024-05,Retail,QR_Payment,In_App,Mobile/Digital Payment,16.62,Failed,Low,Mobile,Thursday,3,5,2,Kingsport
2025-09-21 08:02:13,2025-09,Retail,Card,In_App,Card/Bank Payment,414.79,Failed,Low,POS_Terminal,Sunday,6,8,3,Johnsville
2025-03-05 18:09:02,2025-03,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,429.4,Failed,High,POS_Terminal,Wednesday,2,18,1,Brandybrug
2024-10-23 03:46:48,2024-10,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,453.95,Failed,Low,Computer,Wednesday,2,3,4,Oakridge
2024-08-17 18:34:34,2024-08,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,181.49,Failed,Medium,Computer,Saturday,5,18,3,Kingsport
2025-03-17 12:30:34,2025-03,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,231.9,Failed,Medium,Mobile,Monday,0,12,1,Westhaven
2025-05-10 08:23:34,2025-05,Retail,Card,In_Store,Card/Bank Payment,138.95,Failed,Low,Computer,Saturday,5,8,2,Kingsport
2025-08-17 22:50:34,2025-08,Retail,Virtual_Card,Online,Mobile/Digital Payment,114.48,Failed,Medium,Laptop,Sunday,6,22,3,Johnsville
2025-05-23 10:38:38,2025-05,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,21.94,Failed,Low,Laptop,Friday,4,10,2,Black Lake
2025-06-10 22:03:55,2025-06,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,23.32,Failed,Low,Computer,Tuesday,1,22,2,Westhaven
2024-03-28 21:52:33,2024-03,Retail,QR_Payment,In_Store,Mobile/Digital Payment,285.61,Failed,Low,POS_Terminal,Thursday,3,21,1,Kingsport
2024-04-21 03:11:41,2024-04,Retail,QR_Payment,In_App,Mobile/Digital Payment,168.16,Failed,High,Computer,Sunday,6,3,2,Black Lake
2024-05-04 12:26:51,2024-05,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,13.74,Failed,Medium,Laptop,Saturday,5,12,2,Oakridge
2025-08-31 12:53:10,2025-08,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,415.53,Failed,Medium,Laptop,Sunday,6,12,3,Eastmoor
2025-03-15 03:51:51,2025-03,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,423.95,Failed,High,Mobile,Saturday,5,3,1,Oakridge
2025-02-08 03:45:57,2025-02,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,455.62,Failed,Medium,Laptop,Saturday,5,3,1,Riverton
2025-08-04 03:14:25,2025-08,Telecom,Virtual_Card,In_App,Mobile/Digital Payment,181.58,Failed,High,Mobile,Monday,0,3,3,Eastmoor
2024-12-14 17:22:13,2024-12,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,123.23,Failed,Medium,Laptop,Saturday,5,17,4,Kingsport
2024-09-22 07:21:35,2024-09,Telecom,Virtual_Card,In_Store,Mobile/Digital Payment,288.43,Failed,Low,Laptop,Sunday,6,7,3,Brandybrug
2024-04-03 19:40:02,2024-04,Retail,Virtual_Card,Online,Mobile/Digital Payment,64.07,Failed,Low,POS_Terminal,Wednesday,2,19,2,Brandybrug
2025-02-03 22:22:38,2025-02,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,64.6,Failed,Medium,Laptop,Monday,0,22,1,Riverton
2025-11-28 01:14:20,2025-11,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,54.78,Failed,Low,Mobile,Friday,4,1,4,Stonebridge
2025-05-04 23:33:38,2025-05,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,379.07,Failed,Medium,Laptop,Sunday,6,23,2,Fairview
2025-12-12 17:51:00,2025-12,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,297.18,Failed,Low,POS_Terminal,Friday,4,17,4,Brandybrug
2025-01-30 02:14:37,2025-01,Retail,Card,Online,Card/Bank Payment,247.15,Failed,Low,POS_Terminal,Thursday,3,2,1,Riverton
2025-08-11 05:05:57,2025-08,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,260.05,Failed,Medium,Computer,Monday,0,5,3,Brandybrug
2024-04-02 01:57:08,2024-04,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,144.95,Failed,Low,Mobile,Tuesday,1,1,2,Johnsville
2024-06-09 15:50:06,2024-06,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,299.6,Failed,Low,Laptop,Sunday,6,15,2,Black Lake
2024-10-14 00:44:07,2024-10,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,366.31,Failed,Medium,Laptop,Monday,0,0,4,Johnsville
2024-12-11 04:18:38,2024-12,Retail,Card,Online,Card/Bank Payment,366.09,Failed,Low,Computer,Wednesday,2,4,4,Johnsville
2024-09-11 01:52:44,2024-09,Retail,Virtual_Card,In_App,Mobile/Digital Payment,353.7,Failed,Low,Mobile,Wednesday,2,1,3,Oakridge
2024-09-03 15:08:09,2024-09,Government Services,Card,Online,Card/Bank Payment,4.98,Failed,High,POS_Terminal,Tuesday,1,15,3,Westhaven
2024-04-27 14:55:03,2024-04,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,66.76,Failed,High,Mobile,Saturday,5,14,2,Stonebridge
2024-02-22 05:50:27,2024-02,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,209.66,Failed,Medium,POS_Terminal,Thursday,3,5,1,Riverton
2025-01-11 02:45:30,2025-01,Government Services,QR_Payment,In_App,Mobile/Digital Payment,420.51,Failed,Medium,POS_Terminal,Saturday,5,2,1,Riverton
2025-02-26 01:57:30,2025-02,Retail,Card,In_App,Card/Bank Payment,484.71,Failed,Low,Laptop,Wednesday,2,1,1,Brandybrug
2024-12-26 23:18:20,2024-12,Retail,QR_Payment,In_Store,Mobile/Digital Payment,348.79,Failed,Medium,Laptop,Thursday,3,23,4,Stonebridge
2025-06-17 18:44:43,2025-06,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,445.02,Failed,High,Mobile,Tuesday,1,18,2,Riverton
2024-11-15 09:51:56,2024-11,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,456.27,Failed,Low,POS_Terminal,Friday,4,9,4,Black Lake
2024-08-27 15:03:19,2024-08,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,103.89,Failed,Medium,Mobile,Tuesday,1,15,3,Fairview
2025-02-23 05:59:31,2025-02,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,390.44,Failed,Low,Computer,Sunday,6,5,1,Black Lake
2025-02-06 20:19:05,2025-02,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,198.37,Failed,Low,Laptop,Thursday,3,20,1,Riverton
2024-11-17 02:14:47,2024-11,Retail,Card,In_Store,Card/Bank Payment,377.81,Failed,Medium,Mobile,Sunday,6,2,4,Westhaven
2024-02-02 20:15:09,2024-02,Retail,Digital_Wallet,Online,Mobile/Digital Payment,386.43,Failed,Low,Mobile,Friday,4,20,1,Stonebridge
2025-05-23 23:13:45,2025-05,Telecom,QR_Payment,Online,Mobile/Digital Payment,431.13,Failed,Low,Mobile,Friday,4,23,2,Black Lake
2025-07-30 20:02:10,2025-07,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,368.2,Failed,Low,Laptop,Wednesday,2,20,3,Riverton
2024-11-26 05:25:15,2024-11,Government Services,QR_Payment,Online,Mobile/Digital Payment,229.99,Failed,Medium,Computer,Tuesday,1,5,4,Kingsport
2024-11-29 15:06:17,2024-11,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,242.19,Failed,High,Laptop,Friday,4,15,4,Stonebridge
2024-10-16 12:20:01,2024-10,Retail,Virtual_Card,Online,Mobile/Digital Payment,289.36,Failed,Medium,POS_Terminal,Wednesday,2,12,4,Westhaven
2025-03-13 09:56:16,2025-03,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,487.93,Failed,High,Laptop,Thursday,3,9,1,Eastmoor
2024-03-06 03:48:00,2024-03,Entertainment,Virtual_Card,In_App,Mobile/Digital Payment,30.41,Failed,Low,Computer,Wednesday,2,3,1,Riverton
2025-10-10 00:54:57,2025-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,203.86,Failed,Low,Computer,Friday,4,0,4,Oakridge
2025-09-09 06:12:11,2025-09,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,231.22,Failed,Low,Mobile,Tuesday,1,6,3,Johnsville
2024-10-18 19:17:44,2024-10,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,61.62,Failed,Low,POS_Terminal,Friday,4,19,4,Westhaven
2024-05-12 14:29:25,2024-05,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,437.23,Failed,Low,POS_Terminal,Sunday,6,14,2,Stonebridge
2024-08-16 12:43:35,2024-08,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,261.72,Failed,Low,Computer,Friday,4,12,3,Kingsport
2025-02-10 10:06:36,2025-02,Retail,QR_Payment,In_App,Mobile/Digital Payment,260.17,Failed,Low,POS_Terminal,Monday,0,10,1,Brandybrug
2024-05-07 13:37:19,2024-05,Government Services,Card,In_App,Card/Bank Payment,90.43,Failed,Low,Mobile,Tuesday,1,13,2,Eastmoor
2024-06-03 18:37:04,2024-06,Retail,QR_Payment,In_Store,Mobile/Digital Payment,48.26,Failed,Low,POS_Terminal,Monday,0,18,2,Riverton
2025-05-09 06:18:11,2025-05,Government Services,Card,In_App,Card/Bank Payment,142.81,Failed,Medium,Computer,Friday,4,6,2,Oakridge
2025-02-24 05:17:15,2025-02,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,52.39,Failed,Medium,Computer,Monday,0,5,1,Johnsville
2024-04-08 09:56:07,2024-04,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,288.25,Failed,Low,Computer,Monday,0,9,2,Brandybrug
2024-01-03 01:47:13,2024-01,Retail,Card,In_App,Card/Bank Payment,72.52,Failed,High,Mobile,Wednesday,2,1,1,Brandybrug
2025-02-01 10:52:38,2025-02,Retail,Virtual_Card,Online,Mobile/Digital Payment,151.98,Failed,High,Laptop,Saturday,5,10,1,Stonebridge
2025-07-02 13:21:12,2025-07,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,265.81,Failed,Medium,Laptop,Wednesday,2,13,3,Brandybrug
2025-10-14 08:25:31,2025-10,Retail,QR_Payment,In_Store,Mobile/Digital Payment,343.0,Failed,Medium,POS_Terminal,Tuesday,1,8,4,Black Lake
2025-11-03 17:59:26,2025-11,Government Services,QR_Payment,Online,Mobile/Digital Payment,364.52,Failed,Medium,Laptop,Monday,0,17,4,Black Lake
2024-06-01 02:38:57,2024-06,Retail,Card,In_App,Card/Bank Payment,164.9,Failed,Low,Computer,Saturday,5,2,2,Kingsport
2024-01-27 01:00:38,2024-01,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,497.87,Failed,Low,Computer,Saturday,5,1,1,Black Lake
2025-11-01 10:56:26,2025-11,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,227.79,Failed,Low,POS_Terminal,Saturday,5,10,4,Johnsville
2024-01-30 15:58:48,2024-01,Retail,Digital_Wallet,Online,Mobile/Digital Payment,368.36,Failed,Medium,Mobile,Tuesday,1,15,1,Westhaven
2025-05-10 03:27:14,2025-05,Retail,Cryptocurrency,Online,Mobile/Digital Payment,491.72,Failed,Low,Mobile,Saturday,5,3,2,Brandybrug
2025-12-04 11:55:58,2025-12,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,470.33,Failed,Medium,POS_Terminal,Thursday,3,11,4,Eastmoor
2025-10-02 20:00:03,2025-10,Retail,QR_Payment,In_App,Mobile/Digital Payment,42.9,Failed,Low,Mobile,Thursday,3,20,4,Oakridge
2024-11-13 21:00:04,2024-11,Government Services,Card,Online,Card/Bank Payment,280.72,Failed,Low,Computer,Wednesday,2,21,4,Westhaven
2024-03-09 11:27:28,2024-03,Government Services,Card,Online,Card/Bank Payment,295.98,Failed,High,Laptop,Saturday,5,11,1,Riverton
2024-12-23 13:31:45,2024-12,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,418.82,Failed,Low,Laptop,Monday,0,13,4,Black Lake
2024-10-21 14:51:33,2024-10,Retail,Digital_Wallet,Online,Mobile/Digital Payment,158.45,Failed,Low,Laptop,Monday,0,14,4,Kingsport
2024-07-20 10:42:38,2024-07,Retail,Virtual_Card,In_App,Mobile/Digital Payment,289.77,Failed,Medium,POS_Terminal,Saturday,5,10,3,Fairview
2024-10-26 13:36:33,2024-10,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,323.36,Failed,Low,Computer,Saturday,5,13,4,Oakridge
2025-03-04 10:46:41,2025-03,Government Services,Card,In_App,Card/Bank Payment,129.85,Failed,Medium,Computer,Tuesday,1,10,1,Brandybrug
2025-01-04 02:33:11,2025-01,Retail,QR_Payment,In_Store,Mobile/Digital Payment,282.32,Failed,Medium,Mobile,Saturday,5,2,1,Riverton
2025-11-06 05:28:08,2025-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,169.0,Failed,Medium,Laptop,Thursday,3,5,4,Westhaven
2025-02-28 16:40:57,2025-02,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,297.19,Failed,Medium,POS_Terminal,Friday,4,16,1,Eastmoor
2024-07-15 04:20:05,2024-07,Retail,Virtual_Card,Online,Mobile/Digital Payment,150.79,Failed,Medium,Mobile,Monday,0,4,3,Kingsport
2025-03-24 13:09:23,2025-03,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,461.25,Failed,Low,Laptop,Monday,0,13,1,Riverton
2025-09-04 11:59:57,2025-09,Retail,QR_Payment,Online,Mobile/Digital Payment,396.64,Failed,Low,Computer,Thursday,3,11,3,Westhaven
2024-01-01 15:43:06,2024-01,Retail,Digital_Wallet,Online,Mobile/Digital Payment,154.46,Failed,Low,Laptop,Monday,0,15,1,Eastmoor
2024-04-29 17:20:21,2024-04,Retail,QR_Payment,Online,Mobile/Digital Payment,3.47,Failed,Low,Computer,Monday,0,17,2,Stonebridge
2025-06-26 18:11:55,2025-06,Government Services,Virtual_Card,Online,Mobile/Digital Payment,353.41,Failed,Medium,POS_Terminal,Thursday,3,18,2,Brandybrug
2024-11-06 14:22:11,2024-11,Retail,Virtual_Card,In_App,Mobile/Digital Payment,267.52,Failed,Medium,POS_Terminal,Wednesday,2,14,4,Fairview
2024-05-18 09:08:37,2024-05,Retail,QR_Payment,Online,Mobile/Digital Payment,251.23,Failed,Low,POS_Terminal,Saturday,5,9,2,Westhaven
2024-05-26 00:01:30,2024-05,Retail,Card,In_App,Card/Bank Payment,327.37,Failed,Low,Laptop,Sunday,6,0,2,Westhaven
2024-01-28 01:12:57,2024-01,Retail,Virtual_Card,Online,Mobile/Digital Payment,233.0,Failed,Medium,Computer,Sunday,6,1,1,Stonebridge
2025-09-16 03:15:44,2025-09,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,253.98,Failed,Low,POS_Terminal,Tuesday,1,3,3,Stonebridge
2024-11-24 03:10:13,2024-11,Retail,QR_Payment,Online,Mobile/Digital Payment,371.29,Failed,Low,POS_Terminal,Sunday,6,3,4,Westhaven
2025-07-07 01:04:46,2025-07,Government Services,QR_Payment,Online,Mobile/Digital Payment,56.72,Failed,Medium,POS_Terminal,Monday,0,1,3,Johnsville
2024-04-26 19:25:15,2024-04,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,99.61,Failed,High,POS_Terminal,Friday,4,19,2,Kingsport
2024-01-31 22:45:15,2024-01,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,25.99,Failed,Low,Computer,Wednesday,2,22,1,Kingsport
2025-08-18 14:49:01,2025-08,Retail,Digital_Wallet,Online,Mobile/Digital Payment,179.09,Failed,Medium,POS_Terminal,Monday,0,14,3,Black Lake
2025-04-07 18:07:25,2025-04,Retail,Cryptocurrency,Online,Mobile/Digital Payment,198.71,Failed,Medium,Mobile,Monday,0,18,2,Brandybrug
2025-05-06 14:29:03,2025-05,Retail,QR_Payment,In_Store,Mobile/Digital Payment,485.95,Failed,Medium,Laptop,Tuesday,1,14,2,Westhaven
2024-02-01 13:36:10,2024-02,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,488.44,Failed,Low,Mobile,Thursday,3,13,1,Johnsville
2024-09-19 08:32:24,2024-09,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,12.17,Failed,Medium,Computer,Thursday,3,8,3,Stonebridge
2024-03-31 10:19:38,2024-03,Entertainment,QR_Payment,In_Store,Mobile/Digital Payment,308.18,Failed,Low,Laptop,Sunday,6,10,1,Fairview
2025-01-02 07:50:16,2025-01,Government Services,QR_Payment,Online,Mobile/Digital Payment,373.69,Failed,High,Computer,Thursday,3,7,1,Stonebridge
2025-12-07 14:54:08,2025-12,Government Services,Card,In_App,Card/Bank Payment,10.34,Failed,Medium,Laptop,Sunday,6,14,4,Fairview
2025-09-05 19:28:51,2025-09,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,10.02,Failed,Medium,Laptop,Friday,4,19,3,Fairview
2025-10-04 07:55:51,2025-10,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,271.19,Failed,Medium,Mobile,Saturday,5,7,4,Riverton
2025-09-30 22:54:37,2025-09,Retail,Virtual_Card,Online,Mobile/Digital Payment,266.59,Failed,Low,POS_Terminal,Tuesday,1,22,3,Fairview
2024-03-02 01:22:08,2024-03,Retail,QR_Payment,In_Store,Mobile/Digital Payment,42.46,Failed,Low,Computer,Saturday,5,1,1,Riverton
2024-12-16 16:33:17,2024-12,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,84.2,Failed,Medium,POS_Terminal,Monday,0,16,4,Kingsport
2025-03-08 04:47:01,2025-03,Retail,Virtual_Card,Online,Mobile/Digital Payment,189.84,Failed,Low,Mobile,Saturday,5,4,1,Johnsville
2025-03-19 07:27:29,2025-03,Retail,Virtual_Card,Online,Mobile/Digital Payment,176.66,Failed,Low,POS_Terminal,Wednesday,2,7,1,Riverton
2025-05-04 13:11:23,2025-05,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,251.65,Failed,Medium,POS_Terminal,Sunday,6,13,2,Westhaven
2024-08-10 08:42:35,2024-08,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,144.92,Failed,Low,Computer,Saturday,5,8,3,Johnsville
2024-10-24 18:13:32,2024-10,Government Services,Virtual_Card,Online,Mobile/Digital Payment,95.25,Failed,Low,Laptop,Thursday,3,18,4,Fairview
2025-03-19 04:28:11,2025-03,Retail,QR_Payment,Online,Mobile/Digital Payment,305.3,Failed,High,POS_Terminal,Wednesday,2,4,1,Black Lake
2025-07-31 01:52:42,2025-07,Government Services,Virtual_Card,Online,Mobile/Digital Payment,425.3,Failed,Low,POS_Terminal,Thursday,3,1,3,Westhaven
2025-12-28 21:34:20,2025-12,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,33.34,Failed,Medium,Laptop,Sunday,6,21,4,Eastmoor
2025-06-15 00:33:10,2025-06,Retail,Digital_Wallet,Online,Mobile/Digital Payment,250.61,Failed,Low,Computer,Sunday,6,0,2,Johnsville
2024-01-06 08:18:51,2024-01,Retail,Virtual_Card,Online,Mobile/Digital Payment,431.22,Failed,Low,POS_Terminal,Saturday,5,8,1,Fairview
2025-05-17 14:37:10,2025-05,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,147.19,Failed,Low,Mobile,Saturday,5,14,2,Oakridge
2025-05-03 18:24:33,2025-05,Retail,Card,In_Store,Card/Bank Payment,423.69,Failed,Medium,Mobile,Saturday,5,18,2,Stonebridge
2025-05-24 22:44:12,2025-05,Retail,Virtual_Card,In_App,Mobile/Digital Payment,132.99,Failed,Medium,Mobile,Saturday,5,22,2,Eastmoor
2025-08-10 23:08:26,2025-08,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,393.9,Failed,Low,Computer,Sunday,6,23,3,Black Lake
2025-08-14 08:05:04,2025-08,Retail,Card,In_Store,Card/Bank Payment,282.21,Failed,Medium,Computer,Thursday,3,8,3,Kingsport
2025-01-04 03:57:05,2025-01,Retail,Digital_Wallet,Online,Mobile/Digital Payment,402.79,Failed,Medium,Laptop,Saturday,5,3,1,Stonebridge
2024-07-18 20:31:37,2024-07,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,152.18,Failed,Medium,Mobile,Thursday,3,20,3,Oakridge
2025-08-02 00:19:48,2025-08,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,486.23,Failed,Medium,Laptop,Saturday,5,0,3,Oakridge
2024-10-17 18:37:27,2024-10,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,241.54,Failed,Medium,POS_Terminal,Thursday,3,18,4,Eastmoor
2024-08-28 05:55:27,2024-08,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,394.85,Failed,Low,Laptop,Wednesday,2,5,3,Fairview
2025-12-09 22:00:28,2025-12,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,370.95,Failed,Medium,Mobile,Tuesday,1,22,4,Oakridge
2024-02-22 04:39:23,2024-02,Retail,Cryptocurrency,Online,Mobile/Digital Payment,485.25,Failed,Low,POS_Terminal,Thursday,3,4,1,Eastmoor
2024-07-17 21:31:45,2024-07,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,345.13,Failed,Low,Laptop,Wednesday,2,21,3,Kingsport
2024-03-11 23:03:31,2024-03,Entertainment,Card,Online,Card/Bank Payment,152.08,Failed,Medium,Laptop,Monday,0,23,1,Johnsville
2025-02-21 01:10:06,2025-02,Government Services,Card,Online,Card/Bank Payment,59.09,Failed,Low,POS_Terminal,Friday,4,1,1,Fairview
2024-06-15 23:46:39,2024-06,Retail,Card,Online,Card/Bank Payment,430.71,Failed,High,POS_Terminal,Saturday,5,23,2,Fairview
2025-08-09 20:20:35,2025-08,Retail,Virtual_Card,Online,Mobile/Digital Payment,246.81,Failed,Medium,Computer,Saturday,5,20,3,Kingsport
2025-05-16 04:53:03,2025-05,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,138.37,Failed,Medium,Computer,Friday,4,4,2,Brandybrug
2025-01-13 17:09:29,2025-01,Retail,Cryptocurrency,Online,Mobile/Digital Payment,248.4,Failed,Medium,Mobile,Monday,0,17,1,Westhaven
2024-09-22 23:23:23,2024-09,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,389.62,Failed,High,Laptop,Sunday,6,23,3,Riverton
2025-08-18 07:06:50,2025-08,Retail,QR_Payment,Online,Mobile/Digital Payment,463.85,Failed,Medium,Laptop,Monday,0,7,3,Stonebridge
2025-09-02 08:34:52,2025-09,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,478.4,Failed,Low,POS_Terminal,Tuesday,1,8,3,Kingsport
2025-01-01 14:22:33,2025-01,Government Services,QR_Payment,In_App,Mobile/Digital Payment,73.35,Failed,Low,Computer,Wednesday,2,14,1,Kingsport
2024-11-26 08:07:39,2024-11,Entertainment,Card,In_App,Card/Bank Payment,484.37,Failed,Medium,Laptop,Tuesday,1,8,4,Eastmoor
2024-06-11 00:45:15,2024-06,Government Services,QR_Payment,In_App,Mobile/Digital Payment,12.82,Failed,Low,POS_Terminal,Tuesday,1,0,2,Eastmoor
2025-09-11 10:00:15,2025-09,Telecom,QR_Payment,Online,Mobile/Digital Payment,54.31,Failed,High,Laptop,Thursday,3,10,3,Fairview
2024-12-30 23:02:39,2024-12,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,125.67,Failed,Medium,POS_Terminal,Monday,0,23,4,Riverton
2024-08-02 09:52:28,2024-08,Retail,QR_Payment,Online,Mobile/Digital Payment,56.4,Failed,Low,Unknown,Friday,4,9,3,Brandybrug
2025-11-09 19:37:13,2025-11,Retail,Digital_Wallet,Online,Mobile/Digital Payment,44.91,Failed,Low,Computer,Sunday,6,19,4,Kingsport
2025-03-08 09:09:48,2025-03,Government Services,Card,In_Store,Card/Bank Payment,435.49,Failed,Low,Computer,Saturday,5,9,1,Eastmoor
2024-05-23 00:37:08,2024-05,Retail,QR_Payment,In_Store,Mobile/Digital Payment,167.17,Failed,Low,Computer,Thursday,3,0,2,Johnsville
2025-05-13 20:13:32,2025-05,Retail,Virtual_Card,Online,Mobile/Digital Payment,416.01,Failed,Low,Computer,Tuesday,1,20,2,Oakridge
2025-11-09 03:24:26,2025-11,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,287.83,Failed,Medium,Mobile,Sunday,6,3,4,Johnsville
2025-03-09 15:17:30,2025-03,Telecom,Cryptocurrency,In_App,Mobile/Digital Payment,287.39,Failed,Low,Laptop,Sunday,6,15,1,Kingsport
2024-12-27 17:33:35,2024-12,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,165.88,Failed,Low,Computer,Friday,4,17,4,Stonebridge
2025-11-21 19:33:41,2025-11,Entertainment,Card,Online,Card/Bank Payment,10.42,Failed,High,Computer,Friday,4,19,4,Eastmoor
2025-03-29 21:34:01,2025-03,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,385.19,Failed,Medium,Computer,Saturday,5,21,1,Brandybrug
2024-06-09 02:48:21,2024-06,Retail,Cryptocurrency,Online,Mobile/Digital Payment,472.3,Failed,Medium,Laptop,Sunday,6,2,2,Riverton
